project_id,name,desc,goal,keywords,disable_communication,country,currency,deadline,state_changed_at,created_at,launched_at,backers_count,final_status
kkst1859820055,Dr. Bonesaw: a crazy and fun horror feature, Dr. Bonesaw  is like Grey s Anatomy with a serial murderer on the loose  and we plan to go a little crazy and have a lot of fun making it.,63000.0,dr-bonesaw-a-crazy-and-fun-horror-feature,False,US,USD,1257137940,1257138019,1250901559,1250915725,20,0
kkst1910535348,Saturated Dreamers: IGF Fee and Misceallenous Development Costs,Help us pay for the entry fee to the Independent Games Festival for Saturated Dreamers  for its use of the FMOD sound engine  and other misc. costs.,195.0,saturated-dreamers-igf-fee-and-misceallenous-deve-0,False,US,USD,1257137940,1257138017,1249773599,1252371598,38,1
kkst120033259,New Music Composer/Performer Collective,Three of us are composers  and all of us are performers.  We have a 90-minute program featuring new chamber works and we re taking it on the road!,2000.0,new-music-composer-performer-collective-0,False,US,USD,1257137940,1257138013,1247325714,1249435908,83,1
kkst1610361365,The Loom Debut Full-Length Album!,The Loom is recording our first full-length album. Help us make it happen and get rewards in return!,2500.0,the-loom-debut-full-length-album,False,US,USD,1257137940,1257138008,1245122173,1252986988,76,1
kkst1069008122,I need more, I need more  is a new project by Brooklyn  NY based choreographer/musician/artist Nancy Garcia,1000.0,i-need-more,False,US,USD,1257138000,1257138023,1252536571,1253020695,27,1
kkst1503142592,BigQuan Music Video Promotion Project,Hi I made a music video  the video needs promotion so I can get airplay on shows like MTV&BET ETC. I appreciate every fan and supporters Help!!!,3500.0,bigquan-music-video-promotion-project,False,US,USD,1257141600,1257141607,1250479938,1250655324,0,0
kkst762580336,Revival of 500 small oil paintings!,Get original art and help restore 400+ of 500 oil paintings on paper that are partially stuck to their archival interleaving. Be a part of it!,3500.0,rival-of-500-small-oil-paintings,False,US,USD,1257204960,1257205506,1249245069,1249495728,21,0
kkst945796138,Art and Advocacy: Bringing Hope to the World One Art Piece at a Time,We are starting up an Etsy store to sell our artwork and raise funds for medical and mission work around the globe. Help us buy equipment!,1250.0,art-and-advocacy-bringing-hope-to-the-world-one-a,False,US,USD,1257224340,1257224407,1253278900,1253626450,28,0
kkst596226315,Derek James Record Backer - A Musical Birth :),Derek James is pregnant with a NEW ALBUM  and needs YOU to deliver.  You be the label  I ll make the record.,10000.0,derek-james-record-backer-a-musical-birth,False,US,USD,1257310320,1257310810,1252365707,1253537861,88,0
kkst1928648526,"Support E Chan, and let's EXPAND!!!!!!!",Like manga or art work??? I have 5 mangas and plenty of art work!!!!,20000.0,support-e-chan-and-lets-expand,False,US,USD,1257310740,1257310815,1252951972,1253242928,0,0
kkst1863044232,Sam Heilig Records an Album!,I m recording a five-song album  and I have to get $3 000 before I can start making the CD!,3000.0,sam-heilig-records-an-album,False,US,USD,1257397020,1257397208,1252002130,1252115747,64,1
kkst1966802370,Showpaper Printing,Help the Tri-States only all-ages music listing print our next issue!,800.0,showpaper-printing,False,US,USD,1257406200,1257406206,1254810598,1254811035,4,0
kkst1835451648,LOVELAND Round 4: Premonitions of Inches In Detroit To Come,Move to Detroit for $1 a square inch and join the adventures of LOVELAND. Collaborative activities will transform real properties around the city.,576.0,loveland-round-4-premonitions-of-inches-in-detroi,False,US,USD,1257454380,1257454807,1256154828,1256187015,16,1
kkst1435810646,The Land of Dreams - The Dr. Christmas Biplane - creating a record album!,The Land of Dreams is releasing a new album!  Here  pre-order the CD or donate to receive sundry and fantastical gifts from the Dr. Christmas Biplane.,1000.0,the-land-of-dreams-the-dr-christmas-biplane-c,False,US,USD,1257483540,1257483607,1254335001,1254348326,22,1
kkst2050959200,"Design for Mosaic Sculpture Playground and Mosaic Training Center, Ghana, West Africa (Canceled)",Create collaborative designs for a community Mosaic Sculpture Playground and Mosaic Training Center to be located in Nungua  Ghana  West Africa.,4800.0,design-for-mosaic-sculpture-playground-and-training,False,US,USD,1257537600,1256092192,1245781665,1249927540,5,0
kkst296049645,50 Characters in 50 Weeks,An attempt to write  shoot  edit  and release one short-film every week  for fifty weeks  each featuring a new  original character.,10000.0,50-characters-in-50-weeks,False,US,USD,1257569940,1257570010,1253595709,1253895350,156,1
kkst1850435052,"Finders Keepers: 50 states, 50 stories, 50 art pieces, 50 bystanders (Canceled)",This is a 50 state collaborative public art project uniting 100 artists and writers to create 50 free pieces of art.,7443.0,finders-keepers-50-states-50-stories-50-art-pie-0,False,US,USD,1257639960,1253473266,1252798000,1252888673,2,0
kkst285826033,Electronola - preorder the CD & get custom-made extras!,Electronola is in the final stages of recording and nearing completion.  Preorder  and get custom extras!,2500.0,electronola-preorder-the-cd-and-get-custom-made-ex,False,US,USD,1257660060,1257660905,1251006043,1251172344,10,0
kkst1963156014,Creating a Site for Promoting Open Source Software,Use open source software!,1000.0,creating-a-site-for-promoting-open-source-software,False,US,USD,1257730320,1257731105,1252456378,1252978036,0,0
kkst1441619636,DOLLY TROLLY NEEDS A PUSH !,Dolly Trolly has just completed recording a 6 song demo full of infectious harmonies and catchy melodies!  They now need a push to get it finished !!,2799.0,dolly-trolly-needs-a-push,False,US,USD,1257775740,1257776108,1252920358,1252986978,38,0
kkst1761172984,Mysterious Letters,Michael Crowe and Lenka Clayton are writing a personal  hand-written letter to every household in the world.,2000.0,mysterious-letters,False,US,USD,1257807060,1257807610,1255978465,1256239169,76,1
kkst274232885,The Pauses Need Your Help To Record Their First Album with J. Robbins,The Pauses (Orlando  Fl) will be heading into the studio early next year to record with J. Robbins.....or will they?,2000.0,the-pauses-need-your-help-to-record-their-first-al,False,US,USD,1257829140,1257829206,1250040057,1250055323,0,0
kkst760313108,Help THE TATTLE TALES record a new album!,You can help The Tattle Tales record our next album!,1000.0,help-the-tattle-tales-record-a-new-album,False,US,USD,1257831300,1257831905,1248582900,1252983088,9,0
kkst655925803,A Fight to the Death is recording a new album!,We re hard at work on our second album  and to raise the needed funds we re offering our fans some great prizes in exchange for their support.,2000.0,a-fight-to-the-death-is-recording-a-new-album,False,US,USD,1257915540,1257915606,1252601582,1252778423,48,1
kkst1151193656,"Operation make """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""BE DFFRNT"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" : The new Kawnar EP ",I am on a mission to create the most badassnessed (is that a word?) EP ever! And I need YOUR help!,1300.0,operation-make-be-dffrnt-the-new-kawnar-ep,False,US,USD,1257919140,1257919210,1252435356,1252551346,10,0
kkst43739367,Take A Chance Tuesday Website!,TakeAChanceTuesday.com will be an awesome site that will force us to take more chances  hold us accountable  and provide a place for encouragement.,5111.0,take-a-chance-tuesday-website,False,US,USD,1257955860,1257956107,1250519148,1252979016,16,0
kkst288438276,Launch the webstream for the Chicago Independent Radio Project (CHIRP) radio station!,CHIRP has been working for two years to organize and build a new community radio station. This campaign will help launch the online version this fall.,4800.0,launch-the-webstream-for-the-chicago-independent-r,False,US,USD,1258005540,1258005610,1252438678,1252625623,173,1
kkst1393630463,"Domo Arigato, Art-Roboto",Used cigarette machine recycled to distribute art and crafts,1120.0,domo-arigato-art-roboto,False,US,USD,1258028340,1258029005,1252754392,1252771013,0,0
kkst351673547,The Greatest Instrument in the World.,We are finishing a film on the greatest instrument in the world!  Tucked away in Ireland in pubs and kitchens  it won t be seen without your support,5000.0,the-greatest-instrument-in-the-world,False,US,USD,1258151280,1258151409,1255012293,1255532501,68,0
kkst1528599332,Music Crossing Borders: Bringing Music and Music Education Across the Globe,Music Crossing Borders provides high energy  interactive assemblies designed to expose children of all ages to music from around the globe.,3500.0,music-crossing-borders-bringing-music-and-music-e,False,US,USD,1258174740,1258174809,1255460936,1255575597,59,1
kkst1949966399,Don't Put Down the Twimote! (Canceled),Twimote  is a web application project being developed to enhance the way Twitter users integrate Twitter with their website and market on Twitter.,1500.0,dont-put-down-the-twimote,False,US,USD,1258181940,1254964491,1254925827,1254929434,1,0
kkst428175963,BE A PART OF THE FIRST SHOTGUN LOVER EP,We need your donations and support to get our first EP out to you. In return for those donations get our EP and other exclusive stuff.,800.0,be-a-part-of-the-first-shotgun-lover-ep,False,US,USD,1258217580,1258218007,1252943625,1252977440,25,1
kkst329323992,The XYZ Affair Make An Album. Big Time.,The XYZ Affair is going all Lisa McDowell on you and asking for donations as we record our second full length album!,3000.0,the-xyz-affair-make-an-album-big-time,False,US,USD,1258218900,1258218906,1252887318,1252965177,88,1
kkst244905270,A 1930s-Era Web Series,To introduce our newly finished feature  a caper adventure called THE RED MACHINE  we are making a web series starring our supporting characters.,7000.0,a-1930s-era-web-series,False,US,USD,1258254000,1258254008,1252939749,1252951662,0,0
kkst1910047923,"Jamie Tanner Makes A New Graphic Novel, You Get Original Art (and More)",Do you like comics/ graphic novels? Want to follow along as one is made & know you helped make it happen? Want to get original art & other cool stuff?,5000.0,jamie-tanner-makes-a-new-graphic-novel-you-get-or,False,US,USD,1258261140,1258261211,1252880936,1252983616,130,1
kkst1759753364,San Antonio Lab Rescue Project.,My Kickstarter Project is to raise funds for the Heart of Texas Labrador Rescue. Specifically for their Kestral Fund for Labradors needing extra care,500.0,san-antonio-lab-rescue-project-0,False,US,USD,1258299840,1258299917,1251989076,1251993108,7,0
kkst840212984,Max-Out! (Harry Hong's Quest For Perfection on NES Tetris)  [short documentary film],A short documentary about Harry Hong  the first man to officially  max out  the original NES Tetris by achieving an unbeatable score of 999 999.,1500.0,the-max-out-harry-hongs-path-to-perfection-on-ne,False,US,USD,1258304340,1258304409,1247180236,1250564203,16,1
kkst1314203683,"This Spartan Life, award-winning video series new episode PLUS Dream Date w/ Amber!",This Spartan Life is the  talk show in game space.  We invite people into a game of Halo on Xbox Live and interview them with the bullets flying.,5000.0,this-spartan-life-award-winning-video-series-new,False,US,USD,1258304400,1258304410,1252960707,1252970374,31,0
kkst459188189,You + Me = Ava's Debut CD,Let s make like rock stars and make a CD  with soulful vocals  smooth vibes and lots of sax ;-),2500.0,making-ava-lemerts-first-cd,False,US,USD,1258305060,1258305306,1252946643,1252964482,8,0
kkst1966854130,New York Topographical,I will paint a Topographical new media painting of manhattan using mixed paints - mixed plastics - and LCD screens,600.0,new-york-topographical,False,US,USD,1258307160,1258308008,1247004095,1252971089,2,0
kkst374081487,100 Mandalas - An Interactive Art Installation,Color.  Symmetry. Light.  Shadow.  The 100 Mandalas Project strives to create a public installation that evokes emotion  energy & joy!,8500.0,100-mandalas-an-interactive-art-installation,False,US,USD,1258308000,1258308008,1250560307,1250565697,1,0
kkst576715334,JulesWorks/Santa Fe to take my film treatment into pre-production in Nov.,A film treatment about the need to examine your past  removing the importance it has  freeing energy trapped in the past   and revealing life purpose,2500.0,julesworks-santa-fe-to-take-my-film-treatment-into,False,US,USD,1258310940,1258311609,1255535373,1255616968,0,0
kkst1094429742,Da Vinci's Dreams,To produce a major feature film on the life and work of Leonardo Da Vinci.  To produce a reading of the current script  do revisions  and market it.,4000.0,da-vincis-dreams,False,US,USD,1258326000,1258326007,1252095075,1252102857,0,0
kkst636472689,Soup and Bread: The Cookbook,A limited-edition cookbook of recipes from the winter 2009 season of Soup and Bread  a free weekly soup meal and fundraiser at the Hideout in Chicago.,3000.0,soup-and-bread-the-cookbook,False,US,USD,1258351140,1258351210,1252866548,1252964796,103,1
kkst399625518,"HEAVEN, the novel (& the CD that goes with it)",I m publishing a hard cover version of my novel  Heaven  with a dust jacket. It comes with a 5-6 song CD (EP).,10000.0,heaven-the-novel-and-the-cd-that-goes-with-it,False,US,USD,1258351140,1258351208,1252744368,1253075855,16,0
kkst693956657,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Night of the Punks"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - 80's Throwback Horror-Comedy Short! (FOOD BUDGET)",NIGHT OF THE PUNKS is an 80 s throwback horror short in the vein of Return of the Living Dead & Evil Dead. Shooting in early 2010.,1500.0,night-of-the-punks-80s-throwback-horror-comed,False,US,USD,1258358340,1258358407,1252376756,1252384627,30,1
kkst79055831,FREEQ: An Interactive Radio Drama/Indie Video Game,FREEQ is an innovative IPhone game/interactive radio drama  that if funded will now feature the voices of Anessa Ramsey and Teddy Dunn. ,12300.0,freeq-an-interactive-radio-drama-indie-video-game,False,US,USD,1258365540,1258365607,1252713545,1252720097,35,0
kkst464613104,Laugh Riot! The Comedy-Improv Card Game 11/2009,If you like to laugh  you will love Laugh Riot!,22.0,laugh-riot-the-comedy-improv-card-game-11-2009,False,US,USD,1258434000,1258434007,1257179856,1257180459,2,1
kkst650853016,Michelle wants to turn her zine into an anthology book and you get a copy! (Canceled),My project involves culminating some of the best articles of Trailer Trash into an anthology and publish a book commemorating 15 years of my zine.,5000.0,michelle-wants-to-turn-her-zine-into-an-anthology-0,False,US,USD,1258498800,1255317897,1253211292,1253245973,2,0
kkst42548335," A Book, """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""THE LIVING LINE: A 40 Year Odyssey Through Drawing""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Ink drawings simplify life down to it s essence. Its all about  seeing  and the spirit of the line. New York City  its people  places and my travels. ,8000.0,a-book-the-living-line-a-40-year-odyssey-throu,False,US,USD,1258513620,1258514106,1252030022,1252615491,19,0
kkst1966069095,Creation Science,A thriller about designer DNA  hackers  Russian mobsters   government bio-warfare programs  creationists  disease cowboys  gypsy trucking  and love.,5000.0,creation-science,False,US,USD,1258520340,1258520412,1254850263,1256045549,120,1
kkst2040233178,Fund the new Stripmall Architecture release,Community based funding of the new EP release from Stripmall Architecture,2000.0,fund-the-new-stripmall-architecture-release,False,US,USD,1258522200,1258522207,1255062603,1255832459,77,1
kkst2047369579,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""These People Mean Nothing to Each Other"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - An Eternal Short Story",Four commonplace events are connected by an unnoticed and sinister thread.  Fund it and I ll release it under a Creative Commons license.,100.0,these-people-mean-nothing-to-each-other-an-ete,False,US,USD,1258610460,1258611306,1256838502,1256844226,16,0
kkst48408844,Droplr (Canceled),A Mac x Web x iPhone project to upload  host and share your bits.,5555.0,droplr,False,US,USD,1258655940,1255650895,1252993121,1253470890,38,0
kkst1069173482,Jersey shore pastel prints for sale,Release this pastel of the Jersey shore to the public domain: rewards include autographed limited edition prints,153.0,jersey-shore-pastel-prints-for-sale,False,US,USD,1258685460,1258686007,1258080688,1258083362,4,0
kkst2114243085,Tyler Herrin wants YOU (and needs you) for his first album!,This is my first proper album and I want to make it the best thing you have ever heard.* *Most likely won t be the best thing you have ever heard.,4000.0,tyler-herrin-wants-you-and-needs-you-for-his-fir,False,US,USD,1258693200,1258693210,1249939198,1250972276,81,1
kkst624894669,Blue Kitabu Gets Sustainable: (Used) Bookstore (Organic) Cafe and (Hip) Music Scene,Blue Kitabu will open a bookstore  café and performance spot for local musicians and all proceeds will go to our educational projects in Africa.,10500.0,blue-kitabu-gets-sustainable-used-bookstore-or-0,False,US,USD,1258701420,1258702207,1252217810,1252893199,25,0
kkst1315154477,Support Flying Kebab #6,Following the hint to discover what is Flying Kebab  Nando gets deeper into the story of the people he knew his aunt.,300.0,support-flying-kebab-6,False,US,USD,1258708500,1258708506,1256116498,1256118806,15,0
kkst948063685,Big Ben To Brussels - And Onwards To Copenhagen,Doing what we can to help save the world - walking 200 miles towards Copenhagen climate change summit.,5000.0,big-ben-to-brussels-and-onwards-to-copenhagen,False,US,USD,1258718520,1258719306,1257004947,1257179790,43,1
kkst1001856035,UC Berkeley Alumni Literary Anthology, When I Was There: Life At Berkeley 1960-2010  is a literary anthology collecting short stories and essays by award-winning alumni writers,500.0,uc-berkeley-alumni-literary-anthology,False,US,USD,1258736340,1258736409,1251389549,1251392758,11,1
kkst1132641382,"Support """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Homecoming"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""": A Short Film", Homecoming  is a film about finding home despite tragedy and cultural differences.,2000.0,support-homecoming-a-short-film,False,US,USD,1258747920,1258748106,1256152340,1256191741,65,1
kkst1358142421,Inflatable ghost dumpster,the beautiful glowing ghost of a standard 4-yard dumpster,150.0,inflatable-ghost-dumpster,False,US,USD,1258822800,1258822811,1257474276,1257477774,15,1
kkst471548634,The Jason Scott Sabbatical,I do a range of projects related to computer history. I ve had a day job over the years  and with a recent layoff  a chance is here to finish a bunch.,25000.0,the-jason-scott-sabbatical,False,US,USD,1258869120,1258869615,1255927950,1256095416,342,1
kkst1268661446,Falsebit - Hopeful News site for all sorts of Electronic Art!!!,This Electronic Art Genre... The goal here: make a news site for the people inside and outside the culture.  No more searching around  THIS IS IT!!!,5000.01,falsebit-hopeful-news-site-for-all-sorts-of-elec,False,US,USD,1258952340,1258952406,1252982839,1252985517,0,0
kkst986148339,Fusion in a Bubblegum Machine,You may be thinking:  a fusion reactor? That’s not very exciting  I see fusion every day.  But. How often do you see fusion inside of a Bubblegum...,800.0,fusion-in-a-bubblegum-machine,False,US,USD,1258955940,1258956007,1255375628,1255730520,23,0
kkst1585827191,Time Travel Survival Guide,Either by design or accident  some day you will probably be thrust back in time. Be prepared! Help me complete The Time Travel Survival Guide.,3000.0,time-travel-survival-guide,False,US,USD,1258995600,1258995608,1254190577,1256444971,19,0
kkst148958104,LOVELAND Round 5: You're Nobody Til Somebody Hates You,Every dollar gets you a square inch of property in Detroit  MI. That s the starting premise. From there  we all build stuff together. Pretty simple.,144.0,loveland-round-5-youre-nobody-til-somebody-hates,False,US,USD,1258998360,1258999209,1257745597,1257746638,9,0
kkst624846057,Muralizer: it prints on walls!,Muralizer is a robot that prints on walls.  I ll make it an easy-to-assemble kit  so you can print your art on the wall.,4000.0,muralizer-it-prints-on-walls,False,US,USD,1259042880,1259043306,1256202809,1256329469,19,0
kkst470394693,"The Candy Store: Send a Medicine Show Art Exhibition on the Road to Tijuana, Mexico!",Art Made of Real Medicines (They are Inconsumable  Folks!) The Candy Store Parodies the Healthcare Industry and is Headed for Tijuana  Mexico.,2500.0,the-candy-store-send-a-medicine-show-art-exhibiti,False,US,USD,1259169540,1259170206,1251044393,1251411678,21,0
kkst864674146,JON ROBERT WANTS TO ROCK CHILDREN'S HOSPITAL FOR THE HOLIDAYS!,Trying to gain pledges for a small recording studio to record a collection of popular Holiday songs to benefit the kids at the Children s Hospital.,5000.0,jon-robert-wants-to-rock-childrens-hospital-for-t,False,US,USD,1259197200,1259197208,1255369585,1255935327,4,0
kkst1386520602,Indie Americana - Launch the next Finn Miles EP - Winteresque!,My name is Paul Gratton and my IA band Finn Miles is recording a new EP. I m excited to kick-start our latest project with friends and fans like you!,2000.0,indie-americana-launch-the-next-finn-miles-ep,False,US,USD,1259245200,1259245806,1252938294,1252943788,3,0
kkst1540501214,For Thousands of Miles - a documentary about leaving everything behind,We ve invested 6 years & almost $35k to get this feature-length doc  to where it stands today. Help us wrap up the last few stages of post-production!,8300.0,for-thousands-of-miles,False,US,USD,1259297940,1259298009,1250661465,1251576306,103,1
kkst1401304103,THE FUTURE,THE FUTURE is a short animated film created entirely by autistic and developmentally disabled artists from the L.A.N.D. program in Brooklyn  New York.,5000.0,the-future-a-short-animated-film-by-outsider-ar,False,US,USD,1259297940,1259298015,1252538092,1252964282,0,0
kkst1155888070,Children's Book,Self-publishing my FIRST children s book! Your pledge towards my current goal of $10k will fund the illustrations  editing  & layout. Thank You ,2500.0,childrens-book,False,US,USD,1259344500,1259344808,1252688141,1253998013,1,0
kkst1664714912,Zomband: Zombie Survival Indie Game for the XBox 360,Zomband is a top-down zombie survival game for the XBox 360  blending roguelike gameplay elements and realtime action.,2000.0,zomband-independent-zombie-survival-indie-game-fo,False,US,USD,1259384460,1259385307,1254081832,1254088886,10,0
kkst1345283625,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Union 911"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - Coffee table photo book of the Union Square 9-11 Memorial in NYC",Union 9-11 is a coffee table photo book of over 100 inspiring  energetic and intense photos from the Union Square NYC 9-11 Memorial. ,9500.0,union-911-coffee-table-photo-book-of-the-union,False,US,USD,1259424300,1259424905,1251299101,1251758723,0,0
kkst640386702,"Making """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Otis"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Happen", Otis  is a short film about love  loss  and how we grieve. It deals with deep human emotion and situations that any person could relate to.,2000.0,making-otis-happen,False,US,USD,1259427600,1259427608,1256789683,1256795753,27,1
kkst1528682684,"A Passionate Spirituality, David Nayan's Novels Get Published ", In the Absence of the Sun  is a spiritual love story. A passionate journey from love to the awakening of eternity. Leading to  The Space Within ,7000.0,a-passionate-spirituality-david-nayans-novels-ge-0,False,US,USD,1259449140,1259449208,1252355409,1254141353,12,0
kkst2011174146,Risk Factors. Not Your Mother's Breast Cancer Stories, Risk Factors  is a collection of monologues detailing a young woman s experience with breast cancer: 100% true  raw  painful  funny  and inspiring.,993.0,risk-factors-not-your-mothers-breast-cancer-stor,False,US,USD,1259470800,1259470807,1251314567,1251720958,30,1
kkst959022211,Remedy Quarterly,Stories of food. Recipes for feeling good.,3000.0,remedy-quarterly,False,US,USD,1259557140,1259559914,1252491583,1255610366,275,1
kkst1905878529,Promoting my Film: w/ cross country tour from L.A. to New York Screening,I m a filmmaker  worked 3 years on a music themed feature film - raising marketing budget for a cross country tour to the movies screening in New York,5000.0,promoting-my-film-w-cross-country-tour-from-la,False,US,USD,1259596800,1259596808,1253638791,1255068871,1,0
kkst277915654,The After Party, The After Party  is a documentary about a journalist whose videotape led to a civil rights lawsuit and uncovered a police spying ring.,9000.0,the-after-party,False,US,USD,1259598600,1259598607,1251418691,1251906878,51,0
kkst1206459290,Sydney in Four Seasons,Discovering life in a new country though visual design - one handmade book for every season of the year at a time.,1200.0,sydney-in-four-seasons,False,US,USD,1259602080,1259602206,1255854490,1255860113,1,0
kkst1210871422,Pits And Perception,Changing perceptions about pit bulls. These paintings force people to  stop and look at the dogs ! $2500.00 needed for crating and shipping! Thanks!,2500.0,pits-and-perception,False,US,USD,1259607600,1259607608,1255726860,1255739390,48,1
kkst2118627849,Sonicsgate - The Documentary Film,We need your help to preserve Sonics history.  CLICK HERE to donate now!,5000.0,sonicsgate-the-documentary-film,False,US,USD,1259611200,1259611210,1251832845,1251835633,66,0
kkst1602089786,Brainchildren Record!,We are making a full-length record of my original pop/jazz songs.  Sounds like Ella Fitzgerald riding a bike in a ball gown and flip flops...,3131.0,brainchildren-record,False,US,USD,1259613060,1259613909,1247776241,1252985849,88,1
kkst1821933219,Seven Cities-The Series,Shot on location in Virginia  this series focuses on a diverse group of individuals  who are somehow connected to ruthless businessman Edward Coleman.,2500.0,seven-cities-the-series,False,US,USD,1259643540,1259643622,1256686714,1256691934,2,0
kkst1262953895,"Leaving Araby WRESTLES A BEAR, I mean RECORDS A NEW EP! Either way we need YOU!!!",Leaving Araby is staging a musical coup. We want to make a record where you  the fans and supporters are involved in a real  tangible way.,3500.0,leaving-araby-wrestles-a-bear-i-mean-records-a-ne,False,US,USD,1259643540,1259643607,1251303855,1252681813,7,0
kkst1263936577,Universal Holiday Lights (Canceled),Help me put into production solar-powered color-changing holiday lights.,5000.0,universal-holiday-lights,False,US,USD,1259643600,1255720791,1255460045,1255535465,0,0
kkst1306333337,Seasonal Heartland Markets:  launch the research road trip,Join me as I road trip across the Heartland to meet farmers and write about seasonal markets for an upcoming book.,950.0,seasonal-heartland-markets-launch-the-research-r,False,US,USD,1259647140,1259647207,1249509261,1255004253,12,1
kkst964305833,The Umoja Arts Project,I m going to a school in Tanzania  Africa to initiate and support communication through the arts. ,500.0,the-umoja-arts-project,False,US,USD,1259686800,1259686812,1251891476,1252291103,14,1
kkst2088781890,The Circuit: Live Weekly Tech News Digest,The Circuit is a weekly  live  community oriented tech news digest airing on Friday afternoons in partnership with LIvestream.com.,4000.0,the-circuit-live-weekly-tech-news-digest,False,US,USD,1259686800,1259686811,1250022527,1252088024,22,1
kkst915838980,American Standard Needs to Release Their Debut EP,American Standard needs your help pressing their debut EP. Be involved in the artistic process and receive swag in return!,1500.0,american-standard-needs-to-release-their-debut-ep,False,US,USD,1259686800,1259686814,1252045876,1252908330,29,0
kkst1453845037,Wreck - Feature Film Project,Feature film derived from a true story.  Life is a jigsaw puzzle we were made to piece it together.  ,7000.0,wreck-feature-film-project,False,US,USD,1259689860,1259690409,1253747994,1253826768,0,0
kkst894077435,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Fatale"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" a feature-length movie",Sean has nothing to live for  at least until a beautiful vampire offers to put him out of his misery and he falls neck over heels in love.,25000.0,fatale-a-feature-length-movie,False,US,USD,1259690580,1259691306,1252947828,1252950820,0,0
